id,title,uri,availability,categories,productId,price,average_rating,review_count,products_details
GGOEGALJ141116,Google Chicago Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Chicago+Campus+Ladies+Tee,OUT_OF_STOCK,[Apparel],38143,32500,4.2,285,"""장점 : 100% 면 소재로 부드럽고 통기성이 좋아 편안한 착용감을 제공합니다.\n단점 : 구글 시카고 캠퍼스에 특화된 디자인으로, 특정 지역이나 브랜드에 관심 없는 소비자에게는 매력도가 떨어질 수 있습니다.\n특성 : 클래식한 크루넥과 반소매 디자인의 여성용 티셔츠입니다."""
GGOEGALL147017,Google SF Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+SF+Campus+Ladies+Tee,OUT_OF_STOCK,[Apparel],45673,32500,4.0,383,"""장점 : 100% 빗질한 링스펀 면으로 제작되어 부드럽고 편안한 착용감.\n단점 : 단일 색상(헤더 그레이)과 특정 로고 디자인으로 선택의 폭이 좁음.\n특성 : 구글 SF 캠퍼스 로고가 스크린 프린트된 여성용 티셔츠."""
GGOEGALJ148816,Google Seattle Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Seattle+Campus+Ladies+Tee,OUT_OF_STOCK,[Apparel],26077,32500,3.8,921,"""장점 : 100% 빗질 링스펀 면 소재로 부드럽고 편안합니다.\n단점 : 단일 색상(헤더 그레이)과 특정 로고 디자인으로 선택의 폭이 좁습니다.\n특성 : 구글 시애틀 캠퍼스 로고가 스크린 프린트된 여성용 티셔츠입니다."""
GGOEGAAQ117716,Google Striped Tank,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Striped+Tank,OUT_OF_STOCK,[Apparel],49737,37700,3.6,207,"""장점 : 편안한 착용감\n단점 : 가격이 다소 높을 수 있음\n특성 : 100% 면 소재"""
GGOECAEB165415,Google Cloud Carhartt Crew Sweatshirt,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Cloud+Unisex+Carhartt+Crew+Sweatshirt,OUT_OF_STOCK,[Apparel],34478,39000,4.6,708,"""장점 : 내구성과 편안함을 위해 제작된 Carhartt 브랜드의 제품이라는 점.\n단점 : 일반적인 스웨트셔츠에 비해 높은 가격 (59달러).\n특성 : 면 50%, 폴리에스터 50% 혼방 소재로 제작됨."""
GGOECAEB165516,Google Cloud Tri-Blend Crew Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Cloud+Unisex+Tri-Blend+Crew+Tee,OUT_OF_STOCK,[Apparel],36877,39000,4.5,683,"""장점 : 매우 부드럽고 편안하며, 일상복으로 적합합니다.\n단점 : 유니섹스 핏으로 특정 성별에 최적화된 착용감은 아닐 수 있습니다.\n특성 : 50% 폴리에스터, 25% 링스펀 코튼, 25% 레이온의 트라이-블렌드 소재입니다."""
GGCOGADC100813,#IamRemarkable Hoodie,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/IamRemarkable+Hoodie,OUT_OF_STOCK,[Apparel],49455,41600,4.6,142,"""장점 : \""I Am Remarkable\"" 이니셔티브를 지지하는 메시지를 담고 있음\n단점 : 일반적인 후드티에 비해 가격이 다소 높을 수 있음\n특성 : 80% 면과 20% 폴리에스터 혼방 소재로 제작됨"""
GGOEGADB096214,Google Mens Microfleece Jacket Black,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Microfleece+Jacket+Black,OUT_OF_STOCK,[Apparel],32481,97500,3.8,631,"""장점 : 가볍고 통기성이 좋음\n단점 : 색상 선택의 폭이 좁음 (블랙만 제공)\n특성 : 100% 폴리에스터 마이크로플리스 소재"""
GGCOGDWH161099,Google Land & Sea Mug,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Land+and+Sea+Mug,OUT_OF_STOCK,[Drinkware],34096,22100,3.1,793,"""장점 : 식기세척기 및 전자레인지 사용이 가능하여 편리합니다.\n단점 : 일반적인 세라믹 머그로, 보온/보냉 등 특별한 기능은 없습니다.\n특성 : 구글 지도를 연상시키는 독특한 지형 및 바다 디자인이 특징입니다."""
GGOEGDNQ138099,Google Cork Base Tumbler,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Cork+Base+Tumbler,OUT_OF_STOCK,[Drinkware],38946,36400,4.2,563,"""장점 : 이중벽 단열 처리로 음료의 온도를 오랫동안 유지합니다.\n단점 : 손세척을 권장하여 식기세척기 사용이 불가능합니다.\n특성 : 미끄럼 방지 및 표면 보호 기능을 제공하는 독특한 코르크 받침대가 있습니다."""
GGOEGCBA150999,Mural Food Container,https://shop.googlemerchandisestore.com/Google+RMG+Redesign/Lifestyle/Mural+Food+Container,OUT_OF_STOCK,[Accessories],39697,53300,3.2,216,"""장점 : 밀폐 및 누수 방지 기능으로 음식물을 신선하게 보관하고 안전하게 운반할 수 있습니다.\n단점 : 뚜껑은 전자레인지나 오븐 사용이 불가능합니다.\n특성 : 내구성이 뛰어난 붕규산 유리 본체와 독특한 벽화 디자인이 특징입니다."""
GGOEGBJA127699,Google Mural Tote,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Mural+Tote,IN_STOCK,[Bags],31652,23400,4.6,390,"""장점 : 내구성이 뛰어난 고품질 캔버스 소재로 제작되어 다용도로 활용 가능합니다.\n단점 : 개방형 디자인으로 소지품의 보안이나 프라이버시 보호가 어렵습니다.\n특성 : 구글의 유쾌하고 혁신적인 정신을 담은 생동감 있는 추상 벽화 디자인이 특징입니다."""
GGOEGBRC128199,Google Incognito Laptop Organizer V2,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Incognito+Laptop+Organizer+V2,IN_STOCK,[Bags],40321,72800,4.7,292,"""장점 : 뛰어난 수납력과 노트북 보호 기능 (패딩 처리된 노트북 수납부와 다양한 포켓)\n단점 : 제한적인 색상 옵션 (블랙 단일 색상)\n특성 : 내구성이 뛰어난 600D 폴리에스터 소재로 제작되었으며, 여행 시 캐리어에 고정할 수 있는 트롤리 슬리브가 있음"""
GGOEGBBJ131999,Google Cork Pencil Pouch,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Cork+Pencil+Pouch,IN_STOCK,[Bags],25416,10400,3.4,406,"""장점 : 친환경적인 코르크 소재로 제작되어 환경 보호에 기여합니다.\n단점 : 부분 세척만 가능하여 관리가 다소 번거로울 수 있습니다.\n특성 : 내구성이 뛰어난 코르크 소재로 만들어진 필통입니다."""
GGOEGBJD141499,Google Chicago Campus Tote,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Chicago+Campus+Tote,IN_STOCK,[Bags],26686,14300,4.7,528,"""장점 : 내구성이 좋은 100% 면 캔버스 소재로 제작되었습니다.\n단점 : 별도의 잠금장치(지퍼 등)가 없어 내용물 보호나 보안에 취약할 수 있습니다.\n특성 : 구글 로고와 시카고 스카이라인 그래픽이 특징인 디자인입니다."""
GGOEGBBD122099,Google Confetti Accessory Pouch,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Google+Confetti+Accessory+Pouch,IN_STOCK,[Bags],40823,15600,3.4,261,"""장점 : 다양한 소지품을 깔끔하게 정리하고 보관할 수 있습니다.\n단점 : 작은 크기로 인해 많은 양의 물건이나 부피가 큰 물건은 수납하기 어렵습니다.\n특성 : 화려한 콘페티 디자인이 돋보이는 소형 액세서리 파우치입니다."""
GGOEGBJD122199,Google Confetti Tote White,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Google+Confetti+Tote+White,IN_STOCK,[Bags],43840,16900,4.8,491,"""장점 : 독특하고 재미있는 구글 브랜드 영감의 컨페티 디자인\n단점 : 흰색이라 오염에 취약하며, 부분 세척만 가능하여 관리가 어려울 수 있음\n특성 : 튼튼한 100% 면 캔버스 소재로 제작됨"""
GGOEGBJH131899,Google Hemp Tote,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Hemp+Tote,IN_STOCK,[Bags],39665,28600,3.7,545,"""장점 : 친환경적이고 튼튼한 100% 헴프 소재로 제작되었습니다.\n단점 : 부분 세척(Spot clean only)만 가능하여 관리가 다소 번거로울 수 있습니다.\n특성 : 100% 헴프 소재로 만들어진 미니멀한 디자인의 토트백입니다."""
GGOEGBJC137099,Google Totepak,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Totepak,IN_STOCK,[Bags],23454,31200,3.8,515,"""장점 : 다용도성 (토트백과 백팩 겸용)\n단점 : 내부 수납공간의 다양성 부족 (세부적인 오거나이저 부족)\n특성 : 내구성이 뛰어나고 방수 기능이 있는 소재로 제작됨"""
GGOEGOAR090099,Google Light Pen Red,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Light+Up+Pen+Red,IN_STOCK,[Office],27674,3900,3.1,219,"""장점 : 저조도 환경에서 필기 가능\n단점 : 배터리 소모 시 빛 기능 사용 불가\n특성 : 구글 'G' 로고가 빛나는 빨간색 볼펜"""
GGOEGABL100799,Google Mousepad Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Mouse+Pad+Navy,IN_STOCK,[Office],25211,6500,4.7,680,"""장점 : 100% 재활용 폴리에스터 소재로 환경 친화적입니다.\n단점 : 일반적인 마우스 패드에 비해 가격이 다소 높을 수 있습니다.\n특성 : 미끄럼 방지 고무 베이스로 안정적인 사용이 가능합니다."""
GGOEGOLA127499,Google Mural Sticky Note Pad,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Mural+Sticky+Note+Pad,IN_STOCK,[Office],49903,26000,4.5,266,"""장점 : 팀 협업 및 아이디어 시각화에 최적화되어 있습니다.\n단점 : 일반적인 점착 메모지에 비해 가격이 비쌉니다.\n특성 : 100% 재활용 용지로 제작되었습니다."""
GGOEGOAC123799,Google Pen Bright Blue,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Bright+Blue,IN_STOCK,[Office],49614,2275,3.6,826,"""장점 : 부드러운 필기감과 편안한 그립감\n단점 : 검은색 잉크만 제공\n특성 : 구글 로고가 새겨진 밝은 파란색 몸체"""
GGOEGOAN123899,Google Pen Neon Coral,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Neon+Coral,IN_STOCK,[Office],33742,2275,3.8,500,"""장점 : 부드러운 검은색 잉크로 편안한 필기감을 제공하며, 내구성이 뛰어나고 리필이 가능하여 오래 사용할 수 있습니다.\n단점 : 검은색 잉크만 제공되어 다른 색상을 선호하는 사용자에게는 아쉬울 수 있습니다.\n특성 : 생생한 네온 코랄색 바디와 미묘한 구글 로고가 특징인 현대적이고 세련된 디자인의 펜입니다."""
GGOEGOAR124299,Google Pen Red,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Red,IN_STOCK,[Office],20691,2275,4.7,206,"""장점 : 부드러운 검정 잉크와 편안한 그립감\n단점 : 기본적인 기능 외 특별한 부가 기능 없음\n특성 : 아이코닉한 Google 로고가 새겨진 빨간색 펜"""
GGOEGOCM168399,Google Earth Day ApPeel Journal,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Earth+Day+ApPeel+Journal,IN_STOCK,[Apparel],23734,24700,3.7,73,"""장점 : 친환경적이고 지속 가능한 소재로 제작되어 환경 보호에 기여합니다.\n단점 : 특정 브랜드(Google Earth Day) 및 테마에 한정된 디자인입니다.\n특성 : 사과 펄프 및 식물성 섬유로 만든 100% 재활용 가능한 종이를 사용합니다."""
GGOEGHGC019799,Google Sunglasses,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Fun/Malibu+Sunglasses+bl.axd,IN_STOCK,[Apparel],43033,4550,4.9,238,"""장점 : UV400 보호 기능 제공\n단점 : 편광 기능 부재\n특성 : 클래식한 디자인과 편안한 착용감"""
GGOEGHGT124799,Google Clear Framed Yellow Shades,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Clear+Framed+Yellow+Shades,IN_STOCK,[Apparel],26959,6500,4.3,962,"""장점 : UV400 보호 기능을 제공하여 눈을 보호합니다.\n단점 : '원 사이즈' 제품으로 모든 사람에게 완벽하게 맞지 않을 수 있습니다.\n특성 : 투명한 프레임과 생생한 노란색 렌즈가 특징이며, 측면에 구글 로고가 음각되어 있습니다."""
GGCOGALC100717,#IamRemarkable Ladies T-Shirt,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/IamRemarkable+Ladies+T-Shirt,IN_STOCK,[Apparel],31687,15600,3.6,710,"""장점 : 부드럽고 내구성이 좋은 100% 링스펀 코튼 소재로 제작되어 착용감이 편안합니다.\n단점 : 헤더 그레이 단일 색상으로 제공되어 색상 선택의 폭이 좁습니다.\n특성 : 'IamRemarkable' 이니셔티브를 지지하는 메시지가 프린트되어 있습니다."""
GGOEGAKB165910,Chrome Dino Socks,https://shop.googlemerchandisestore.com/Google+Redesign/Chrome+Dino+Socks,IN_STOCK,[Apparel],45555,15600,3.3,130,"""장점 : 크롬 다이노 게임의 향수를 불러일으키는 재미있고 편안한 디자인입니다.\n단점 : 일반적인 양말에 비해 가격이 비쌀 수 있습니다.\n특성 : 크롬 브라우저의 인기 게임 캐릭터인 픽셀화된 다이노 디자인이 특징입니다."""
GGOEGALJ163417,Google Grey Women's Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Grey+Womens+Tee,IN_STOCK,[Apparel],23146,27300,3.4,717,"""장점 : 100% 유기농 면 소재로 제작되어 편안함과 친환경성을 제공합니다.\n단점 : 단일 색상(회색)만 제공되어 선택의 폭이 좁습니다.\n특성 : 왼쪽 가슴에 미묘한 구글 로고가 새겨진 클래식 크루넥 티셔츠입니다."""
GGOEGALQ162613,Google 5k Run 2020 Women's Tee,https://shop.googlemerchandisestore.com/Google+Redesign/5k+run/Google+5K+Run+2020+Womens+Tee,IN_STOCK,[Apparel],36274,28600,3.0,887,"""장점 : 편안한 착용감 (100% 링스펀 면 소재와 뜯어낼 수 있는 라벨)\n단점 : 제한된 색상 옵션 (현재 흰색만 제공)\n특성 : 구글 5K 런 2020 로고 디자인"""
GGOEAAXQ129855,Android Pocket Toddler Tee White,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Toddler+Tee+White,IN_STOCK,[Apparel],21924,29900,3.7,941,"""장점 : 아이에게 부드럽고 편안한 착용감을 제공합니다.\n단점 : 특정 세탁 및 다림질 주의사항이 있어 관리에 신경 써야 합니다.\n특성 : 주머니에서 안드로이드 로봇이 빼꼼히 보이는 귀여운 디자인입니다."""
GGOEGAYH135914,Google Youth Badge Tee Olive,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Badge+Tee+Olive,IN_STOCK,[Apparel],45662,31200,4.3,647,"""장점 : 100% 면 소재로 제작되어 편안한 착용감을 제공합니다.\n단점 : 청소년(어린이) 사이즈만 제공되어 성인용으로는 구매할 수 없습니다.\n특성 : 전면에 스크린 프린트된 구글 뱃지 로고가 특징인 올리브색 티셔츠입니다."""
GGOEGALC161713,Google Land & Sea Women's Eco Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Land+and+Sea+Womens+Eco+Tee+LS+RM,IN_STOCK,[Apparel],46232,32500,3.9,876,"""장점 : 100% 재활용 소재로 제작되어 친환경적입니다.\n단점 : 특정 그래픽 디자인으로 인해 개인의 취향에 따라 호불호가 갈릴 수 있습니다.\n특성 : 'Google Land and Sea' 그래픽이 전면에 디자인된 긴팔 티셔츠입니다."""
GGOEGAYB113016,Google Youth FC Tee Charcoal,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Tee+Charcoal,IN_STOCK,[Apparel],26757,32500,3.8,610,"""장점 : 100% 면 소재로 부드럽고 편안한 착용감을 제공합니다.\n단점 : 100% 면 소재의 특성상 수축이나 구김에 취약할 수 있습니다.\n특성 : 구글 FC 로고가 스크린 프린트된 숯색(Charcoal)의 청소년용 티셔츠입니다."""
GGOEGAYN127114,Google Beekeepers 2019 Youth Tee Pink,https://shop.googlemerchandisestore.com/Google+Redesign/ApparelGoogle+Beekeepers+Youth+Tee+Pink,IN_STOCK,[Apparel],37568,32500,4.3,361,"""장점 : 부드럽고 편안한 100% 면 소재로 제작되었습니다.\n단점 : 핑크색 단일 색상으로 선택의 폭이 좁습니다.\n특성 : 구글 테마의 양봉가 그래픽이 특징인 아동용 티셔츠입니다."""
GGOEGALL147015,Google SF Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+SF+Campus+Ladies+Tee,IN_STOCK,[Apparel],43844,32500,4.4,485,"""장점 : 편안한 착용감과 좋은 핏\n단점 : 단일 색상(헤더 그레이)만 제공\n특성 : 구글 SF 캠퍼스 로고가 새겨진 100% 링스펀 코튼 여성용 티셔츠"""
GGOEGALJ148815,Google Seattle Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Seattle+Campus+Ladies+Tee,IN_STOCK,[Apparel],48593,32500,3.9,100,"""장점 : 부드럽고 편안한 착용감 (100% 빗질 링 스펀 면 소재)\n단점 : 제한적인 색상 옵션 (헤더 그레이 단일 색상)\n특성 : 구글 시애틀 로고가 스크린 프린트된 여성용 티셔츠"""
GGOEGAYB116713,Google Youth F/C Pullover Hoodie,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Pullover+Hoodie,IN_STOCK,[Apparel],20722,52000,3.9,501,"""장점 : 편안함\n단점 : 청소년 사이즈만 제공\n특성 : 구글 FC 로고 스크린 프린트"""
GGOEGAED168117,Google Earth Day Eco Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Earth+Day+Eco+Tee,IN_STOCK,[Apparel],45183,52000,3.0,672,"""장점 : 100% 유기농 면으로 제작되어 친환경적입니다.\n단점 : 제공되는 색상이 한정적입니다.\n특성 : Google Earth Day 그래픽이 특징입니다."""
GGOEGAED168114,Google Earth Day Eco Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Earth+Day+Eco+Tee,IN_STOCK,[Apparel],35060,52000,3.9,973,"""장점 : 100% 유기농 면 소재로 제작되어 친환경적이고 부드러움\n단점 : 디자인 및 색상 선택의 폭이 좁음\n특성 : 전면에 Google Earth Day 로고가 디자인되어 있음"""
GGOEGADH120418,Google Campus Raincoat Green,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Campus+Raincoat+Green,IN_STOCK,[Apparel],40106,156000,4.6,803,"""장점 : 100% 재활용 폴리에스터 소재로 제작되어 친환경적입니다.\n단점 : $120.00의 가격으로, 일반적인 레인코트보다 비쌀 수 있습니다.\n특성 : 가볍고 휴대하기 편리한 디자인으로, 비 오는 날에도 스타일을 유지할 수 있습니다."""
GGOEGAPJ138613,Google Women's Tech Fleece Grey,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Tech+Fleece+Grey,IN_STOCK,[Apparel],27251,115700,4.9,57,"""장점 : 따뜻하고 편안하며, 가볍고 통기성이 좋아 다양한 활동에 활용하기 좋습니다.\n단점 : 가격이 다소 높게 느껴질 수 있습니다.\n특성 : 100% 폴리에스터 소재로 제작되었으며, 전면 지퍼와 두 개의 주머니가 있고 왼쪽 가슴에 Google 로고가 있습니다."""
GGOEGDHJ143899,Google Boulder Campus Bottle,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Boulder+Campus+Bottle,IN_STOCK,[Drinkware],26639,26000,4.5,930,"""장점 : 이중벽 단열 처리로 음료를 오랫동안 차갑거나 뜨겁게 유지합니다.\n단점 : 손세척만 가능하여 관리가 번거로울 수 있습니다.\n특성 : 내구성이 뛰어난 스테인리스 스틸로 제작되었습니다."""
GGOEADHH129499,Android Iconic Glass Bottle Green,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Android+Iconic+Glass+Bottle+Green,IN_STOCK,[Drinkware],39280,31200,4.6,521,"""장점 : 누수 방지 뚜껑으로 휴대 시 내용물이 샐 걱정이 없습니다.\n단점 : 손세척을 권장하여 관리가 다소 번거로울 수 있습니다.\n특성 : 고품질 유리 재질로 제작되었습니다."""
GGOECDHQ163999,White Google Shoreline Bottle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/White+Google+Shoreline+Bottle,IN_STOCK,[Drinkware],25144,33800,5.0,84,"""장점 : 음료를 최대 24시간 차갑게, 12시간 뜨겁게 유지합니다.\n단점 : 손세척이 권장됩니다. (식기세척기 사용 불가)\n특성 : 고품질 스테인리스 스틸로 제작되었으며 이중벽 단열 구조입니다."""
GGOEGDHG133099,Google KeepCup,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+KeepCup,IN_STOCK,[Drinkware],36169,45500,4.2,652,"""장점 : 재사용이 가능하며, 바리스타 표준에 맞춰 제작된 친환경적인 컵입니다.\n단점 : 식기세척기 사용 시 코르크 밴드를 분리해야 하는 번거로움이 있습니다.\n특성 : 내구성이 강한 강화 유리 본체와 편안한 그립감을 제공하는 코르크 밴드가 특징입니다."""
GGOEGKNH166899,Google Soft Frisbee Green,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Soft+Frisbee+Green,IN_STOCK,[Accessories],21614,23400,4.3,268,"""장점 : 부드러운 실리콘 재질로 안전하며, 야외 활동 시 사용하기 편리함\n단점 : 일반적인 딱딱한 프리스비에 비해 비행 거리나 정교함이 떨어질 수 있음\n특성 : 구글 로고가 새겨진 녹색의 부드러운 실리콘 프리스비"""
GGOEGCKH152299,Google Mountain View Campus Sticker,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Mountain+View+Campus+Sticker,IN_STOCK,[Accessories],28749,2600,4.7,86,"""장점 : 내구성이 뛰어나고 날씨에 강합니다.\n단점 : 한 번 부착하면 재사용이 어렵습니다.\n특성 : 구글 마운틴 뷰 캠퍼스의 상징적인 건축물에서 영감을 받은 독특한 디자인입니다."""
GGOEGCKR133899,Google Cambridge Campus Sticker,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Cambridge+Campus+Sticker,IN_STOCK,[Accessories],38151,2600,4.7,726,"""장점 : 내구성이 뛰어나고 날씨에 강하여 오래 사용할 수 있습니다.\n단점 : 단순한 장식용품으로 실용적인 기능이 없습니다.\n특성 : 고품질 비닐 소재로 제작되었습니다."""
GGOEGCKT149599,Google Bellevue Campus Sticker,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Bellevue+Campus+Sticker,IN_STOCK,[Accessories],43233,2600,4.6,536,"""장점 : 내구성이 뛰어나고 날씨에 강함\n단점 : 장식용 외에는 다른 기능이 없음\n특성 : 비닐 재질로 제작됨"""
GGOEACBA129599,Android Iconic Pin,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Android+Iconic+Pin,IN_STOCK,[Accessories],32877,5200,3.9,407,"""장점 : 안드로이드 팬임을 드러내고 개성을 표현할 수 있습니다.\n단점 : 실용적인 기능이 없는 순수 장식용 제품입니다.\n특성 : 클래식 안드로이드 로봇 디자인의 아연 합금 에나멜 핀입니다."""
GGOEGCBR149099,Google Kirkland Campus Lapel Pin,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Kirkland+Campus+Lapel+Pin,IN_STOCK,[Accessories],46605,7800,3.2,796,"""장점 : Google Kirkland 캠퍼스에 대한 소속감과 자부심을 표현할 수 있습니다.\n단점 : 특정 Google Kirkland 캠퍼스와 관련된 사람들에게만 어필할 수 있는 좁은 타겟층을 가집니다.\n특성 : 내구성이 좋은 에나멜 재질로 제작되었으며, 안전한 버터플라이 클러치 잠금장치를 사용합니다."""
GGOEGCBA169499,Google Kirkland Campus Patch Set,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Kirkland+Campus+Patch+Set,IN_STOCK,[Accessories],43320,20800,5.0,998,"""장점 : 개인 물품(배낭, 재킷, 모자 등)을 개성 있게 꾸밀 수 있습니다.\n단점 : 얼룩이 생겼을 때 부분 세척만 가능하여 관리가 번거로울 수 있습니다.\n특성 : 구글 커클랜드 캠퍼스를 테마로 한 독특한 디자인의 패치 4개가 한 세트로 구성되어 있으며, 다림질로 간편하게 부착할 수 있습니다."""
GGOEGCKA166399,Google Sticker,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Sticker,IN_STOCK,[Accessories],29285,22100,3.2,539,"""장점 : 노트북이나 물병 등 개인 물품을 꾸미고 개성을 표현할 수 있습니다.\n단점 : 한번 부착하면 재사용이 어렵고, 시간이 지나면 손상되거나 접착력이 약해질 수 있습니다.\n특성 : 다양한 Google 로고와 아이콘으로 구성된 10개의 스티커 시트입니다."""
GGOEGKNT166999,Google Soft Frisbee Yellow,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Soft+Frisbee+Yellow,IN_STOCK,[Accessories],49509,28600,3.3,624,"""장점 : 모든 연령대가 안전하게 즐길 수 있도록 부드럽고 유연함\n단점 : 일반적인 단단한 프리스비에 비해 비행 거리나 정확도가 떨어질 수 있음\n특성 : 부드러운 실리콘 재질로 제작되었으며 구글 로고가 새겨져 있음"""
GGOEGCBD142099,Google Cork Card Holder,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Cork+Card+Holder,IN_STOCK,[Accessories],20221,31200,4.7,117,"""장점 : 친환경적인 코르크 소재로 제작되어 지속 가능하며, 가볍고 슬림한 디자인으로 휴대성이 좋습니다.\n단점 : 코르크 소재의 특성상 가죽 제품에 비해 오염이나 마모에 취약할 수 있으며, 지폐나 동전 수납 공간이 없어 활용도가 제한적일 수 있습니다.\n특성 : 천연 코르크 소재로 제작되었으며, 여러 장의 카드를 수납할 수 있는 슬림한 디자인의 카드 지갑입니다."""
GGOEGFKA022299,Google Keyboard DOT Sticker,https://shop.googlemerchandisestore.com/Google+Redesign/Electronics/Accessories/Keyboard+DOT+Sticker.axd,IN_STOCK,[Accessories],36372,1950,4.9,629,"""장점 : 키보드를 개성 있게 꾸미고 색다른 분위기를 연출할 수 있음\n단점 : 사용 빈도에 따라 스티커가 마모되거나 떨어질 수 있음\n특성 : 다양한 색상으로 구성된 원형 비닐 재질의 스티커 (각 스티커 지름 0.375인치)"""
GGOEGCBA150799,Google Large Pet Leash (Red/Yellow),https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Large+Pet+Leash+Red+Yellow,IN_STOCK,[Accessories],24647,45500,4.8,81,"""장점 : 편안한 패딩 손잡이와 튼튼한 폴리에스터 소재, 안전한 금속 회전 클립으로 구성되어 있습니다.\n단점 : 대형견에 적합하게 디자인되어 소형견에게는 부적합할 수 있으며, 특정 브랜드 디자인으로 인해 호불호가 갈릴 수 있습니다.\n특성 : 구글 브랜드 로고가 새겨진 빨간색과 노란색의 대형견용 6피트 길이의 목줄입니다."""
GGOEGBTQ125999,Google Large White Gift Bag,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Large+White+Gift+Bag,OUT_OF_STOCK,[Bags],24853,3900,5.0,336,"""장점 : 튼튼한 손잡이와 내구성 있는 재질로 다양한 물품을 안전하게 휴대할 수 있습니다.\n단점 : 종이 재질의 특성상 물에 약하고, 반복 사용에는 한계가 있을 수 있습니다.\n특성 : 구글 로고가 인쇄된 흰색 대형 종이 선물 가방입니다."""
GGOEGEGC099099,Google Small Cable Organizer Blue,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Small+Cable+Organizer+Blue,OUT_OF_STOCK,[Office],41505,3900,4.0,787,"""장점 : 케이블을 깔끔하게 정리하고 보관하기 용이함\n단점 : 수용 가능한 케이블의 수량이나 두께에 제한이 있을 수 있음\n특성 : 내구성이 좋은 실리콘 소재로 제작됨"""
